paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk,cluster_id,cluster_probability,umap_x,umap_y
17606920,E. coli,2007,Proc Natl Acad Sci U S A,ecoli_model_system,True,True,,used as a model system for studying carrier protein recognition,biological,model_system,we have used the two-module Escherichia coli enterobactin synthetase as a model system,1.0,False,-1,0.0,9.951325,2.1436646
17592858,E. coli,2007,Biotechnol Prog,ecoli_model_system,True,True,,used as a model system for recombinant protein expression,technical,model_system,Recombinant expression of firefly luciferase in Escherichia coli was used as a model system.,1.0,False,-1,0.0,10.16529,2.3505127
17453422,E. coli,2007,Mol Membr Biol,ecoli_model_system,True,True,,used as a model system for Amt proteins,biological,model_system,Using the Escherichia coli AmtB protein as a model system for Amt proteins,1.0,False,-1,0.0,10.077686,2.2174463
17368911,E. coli,2007,J Struct Biol,ecoli_model_system,True,True,,E. coli AmtB is the established model system for studying ammonia conductance,historical,established_model_system,"The Escherichia coli channel AmtB has become the model system of choice for analysis of the mechanism of ammonia conductance, increasingly also through molecular dynamics simulations.",1.0,False,-1,0.0,13.116291,1.0820646
17220888,E. coli,2007,Nat Genet,ecoli_model_system,True,True,,used as a model system to study epigenetic switches,biological,epigenetic_switches,by using the agn43 gene in Escherichia coli as a model system,1.0,False,-1,0.0,11.829832,0.9322366
17215887,E. coli,2006,Biochem Cell Biol,ecoli_model_system,True,True,,SdhCDAB is a structural homologue of mitochondrial complex II,biological,structural_homology,"SdhCDAB is a good model system for the succinate dehydrogenase (Sdh) found in the mitochondrial respiratory chain (complex II), as the subunits are structural homologues",1.0,False,2,1.0,5.9706836,1.5108247
17214507,E. coli,2007,PLoS Biol,ecoli_model_system,True,True,,E. coli has a well-annotated regulatory network available in RegulonDB,biological,regulatory_annotation,"3,216 known E. coli regulatory interactions from RegulonDB",1.0,False,11,0.6591178067737138,11.601661,0.46709946
17214507,E. coli,2007,PLoS Biol,ecoli_model_system,True,True,,E. coli expression data is available at scale,technical,data_availability,445 Escherichia coli Affymetrix arrays,1.0,False,-1,0.0,11.424341,0.18302602
17214507,E. coli,2007,PLoS Biol,ecoli_model_system,True,True,,E. coli serves as a model system for algorithm development,biological,model_system,provides a valuable model system for further improvement of network inference algorithms using experimental data,1.0,False,12,0.509344541736175,12.207612,1.1542909
17064640,E. coli,2006,Curr Infect Dis Rep,ecoli_model_system,True,True,,E. coli is a common cause of urinary tract infections,biological,pathogenicity,Most UTIs are caused by Escherichia coli.,1.0,False,7,1.0,13.335887,3.01534
17064640,E. coli,2006,Curr Infect Dis Rep,ecoli_model_system,True,True,,UTI caused by E. coli is a productive and accessible model system for studying bacterial interaction with mucosal surfaces,technical,model_system_accessibility,UTI has become a productive and accessible model system for studying the molecular details of how bacteria interact with mucosal surfaces and the nature of the host response.,1.0,False,7,0.6651725244503246,13.245682,2.8541172
16945905,E. coli,2006,Proc Natl Acad Sci U S A,ecoli_model_system,True,True,,E. coli NikR provides a model system for studying ligand-mediated effects on transcription factor function,biological,transcription_factor_function,establishing a model system for the study of ligand-mediated effects on transcription factor function,1.0,False,-1,0.0,11.491658,0.6830867
16933977,E. coli,2006,PLoS Biol,ecoli_model_system,True,True,,E. coli was chosen because it serves as a model system with type I fimbriae that are well-characterized and relevant for studying cell adhesion under flow,biological,adhesive_structure_relevance,"The adhesive tethers of our model system, Escherichia coli, are type I fimbriae, which are anchored to the outer membrane of most E. coli strains.",1.0,False,0,0.5610182700893169,12.407111,5.09648
16753031,E. coli,2006,Annu Rev Microbiol,ecoli_model_system,True,True,,E. coli is used as a model system to study DNA replication and its regulation during the cell cycle,biological,dna_replication,Escherichia coli is a model system to study the mechanism of DNA replication and its regulation during the cell cycle,1.0,False,10,1.0,10.588825,1.299908
16672606,E. coli,2006,J Bacteriol,ecoli_model_system,True,True,,lipoprotein sorting rules are conserved in Enterobacteriaceae,biological,conservation_of_molecular_mechanisms,"These four lipoproteins exhibited identical localization patterns in a panel of members of the family Enterobacteriaceae, showing that the lipoprotein sorting rules are conserved in these bacteria and validating the use of E. coli as a model system.",1.0,False,-1,0.0,12.327295,1.6533685
16672476,E. coli,2006,Appl Environ Microbiol,ecoli_model_system,True,True,,E. coli was used because it enabled effective expression of scFvs,technical,expression_system,The isolated scFvs were effectively expressed in Escherichia coli and readily purified by affinity chromatography,1.0,False,6,0.7907620769074151,11.049949,3.0567632
16603270,E. coli,2006,J Biotechnol,ecoli_model_system,True,True,,E. coli SodM was used because it is commercially available in purified form,economic,commercial_availability,"By using a commercially available purified E. coli derived SodM preparation, it was possible to show that the amino acid sequence of this protein is responsible for the elicitation of an oxidative burst reaction in the tobacco cell culture model",1.0,False,-1,0.0,11.981238,2.1659372
16582930,E. coli,2006,Nat Rev Microbiol,ecoli_model_system,True,True,,E. coli virulence factors mimic host cell-signalling components,biological,molecular_mimicry,"pedestal assembly is triggered by E. coli virulence factors that mimic several host cell-signalling components, such as transmembrane receptors, their cognate ligands and cytoplasmic adaptor proteins",1.0,False,7,0.7506503938288911,13.6241045,2.5297418
16563828,E. coli,2006,Transfus Clin Biol,ecoli_model_system,True,True,,E. coli is used as a model system for studying ammonium uptake,biological,model_system,The Escherichia coli ammonium transport protein (AmtB) has become the model system of choice for analysis of the process of ammonium uptake by the ubiquitous Amt family of inner membrane proteins,1.0,False,9,0.8086934137641454,12.979495,0.9484429
16563828,E. coli,2006,Transfus Clin Biol,ecoli_model_system,True,True,,Genetic and biochemical tools have been developed in E. coli,technical,tool_development,Over the past 6 years we have developed a range of genetic and biochemical tools in this system,1.0,False,-1,0.0,10.790119,0.072131045
16563828,E. coli,2006,Transfus Clin Biol,ecoli_model_system,True,True,,E. coli AmtB studies provide insights into clinically important Rh proteins,biological,evolutionary_homology,studies on E. coli AmtB can potentially shed light on structure/function relationships in the clinically important Rh proteins,1.0,False,-1,0.0,13.285717,1.6470785
16555073,E. coli,2006,Arch Microbiol,ecoli_model_system,True,True,,used as a model system to study physiological changes induced by IAA treatment,biological,model_system,we used Escherichia coli K-12 as a model system,1.0,False,3,1.0,7.7750406,2.538981
16537389,E. coli,2006,Proc Natl Acad Sci U S A,ecoli_model_system,True,True,,use of conjugational replication and recombination as a model system in E. coli,technical,model_system,by using conjugational replication and recombination as a model system,1.0,False,10,1.0,10.296782,1.5207323
16272375,E. coli,2005,Microbiology (Reading),ecoli_model_system,True,True,,used as a model system for conjugation assay,biological,model_system,used plasmid R388 and a laboratory strain of Escherichia coli as a model system,1.0,False,-1,0.0,10.055954,1.8333685
16215741,E. coli,2006,Histochem Cell Biol,ecoli_model_system,True,True,,E. coli was chosen due to its extracellular infection mechanism,biological,infection_mechanism,"Both commensal bacteria and important bacterial pathogens were chosen for study based on their principally different infection mechanisms: obligate extracellular Escherichia coli, facultative intracellular Salmonella and obligate intracellular Chlamydia.",1.0,False,4,0.9796958390816803,12.586639,2.5208068
16143552,E. coli,2005,Metab Eng,ecoli_model_system,True,True,,E. coli was chosen because its oxygen and redox sensing/regulatory system controls metabolic pathways linked to glycolysis and the TCA cycle,biological,regulatory_networks,"The Escherichia coli oxygen and redox sensing/regulatory system, which controls the metabolic patterns connected to glycolysis and the TCA cycle, was used as a model system to illustrate the proposed approach.",1.0,False,-1,0.0,11.764433,1.6640993
15972487,E. coli,2005,Infect Immun,ecoli_model_system,True,True,,UPEC causes urinary tract infections,biological,pathogenicity,Urinary tract infections are most commonly caused by uropathogenic strains of Escherichia coli (UPEC),1.0,False,7,0.7036531691164815,13.348413,3.1720498
15770087,E. coli,2005,Microb Drug Resist,ecoli_model_system,True,True,,used as heterologous expression system for modeling mutations,technical,heterologous_expression,we chose to model the P. jirovecii mutations in the Saccharomyces cerevisiae FAS protein (encoded by FOL1) via its expression in Escherichia coli,1.0,False,-1,0.0,10.416195,2.4118536
15726819,E. coli,2004,Lipids,ecoli_model_system,True,True,,E. coli was used because its FAS II pathway enzymes have been crystallized,technical,structural_data_availability,Crystal structures of the FAS II pathway enzymes have been determined for not only the Escherichia coli model system but also other gram-negative and gram-positive pathogens,1.0,False,-1,0.0,11.608722,2.2634048
15623311,E. coli,2005,Anal Chem,ecoli_model_system,True,True,,used as a model system to develop and test the allele-specific oligonucleotide microarray,technical,model_system,"Using a panel of Escherichia coli strains as a model system, selected loci were sequenced to uncover differences, such as single- or multiple-nucleotide polymorphisms as well as insertion/deletions (indels)",1.0,False,3,0.8368802596626269,8.067583,2.7449374
15581358,E. coli,2004,Biochemistry,ecoli_model_system,True,True,,E. coli was used because it enabled expression and purification of the soluble C1b protein,technical,protein_expression_and_purification,"we constructed several soluble C1b proteins from type VII AC, arriving at one, 7C1b-S, which can be expressed and purified from Escherichia coli",1.0,False,6,1.0,10.961211,2.7910287
15545230,E. coli,2004,IUBMB Life,ecoli_model_system,True,True,,E. coli was used because selenium incorporation into selenoproteins is well established in this system,biological,selenoprotein_expression,The activation and incorporation of selenium into selenocysteine containing selenoproteins has been well established in an Escherichia coli model system,1.0,False,-1,0.0,11.911135,1.6073394
