paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk
24363814,E. coli,2013,PLoS One,ecoli_model_system,False,True,explanation,,,,,,
24299458,E. coli,2014,Anal Chem,ecoli_model_system,True,True,,used as a representative model system for demonstrating the method,technical,model_system,Using recombinant M13KE-TC phage and Escherichia coli ER2738 as a model system,1.0,False
24257684,E. coli,2014,Food Funct,ecoli_model_system,False,True,explanation,,,,,,
24255125,E. coli,2013,mBio,ecoli_model_system,True,True,,E. coli is a model system for studying nitrogen regulation in bacteria,historical,model_system_precedent,Nitrogen regulation in Escherichia coli is a model system for gene regulation in bacteria,1.0,False
24223216,E. coli,2013,PLoS One,ecoli_model_system,False,True,explanation,,,,,,
24209782,E. coli,2013,Microb Cell Fact,ecoli_model_system,False,True,explanation,,,,,,
24155882,E. coli,2013,PLoS One,ecoli_model_system,False,True,explanation,,,,,,
24134781,E. coli,2013,Mol Microbiol,ecoli_model_system,False,True,explanation,,,,,,
24106986,E. coli,2013,J Am Chem Soc,ecoli_model_system,False,True,explanation,,,,,,
24089519,E. coli,2013,J Biol Chem,ecoli_model_system,False,True,explanation,,,,,,
24086489,E. coli,2013,PLoS One,ecoli_model_system,False,True,explanation,,,,,,
24068908,E. coli,2013,PLoS Comput Biol,ecoli_model_system,True,True,,E. coli is a well-established model for studying sensory response and adaptation,historical,model_organism_established,"a canonical system for the study of how organisms sense, respond, and adapt to environmental stimuli",1.0,False
24055790,E. coli,2013,Metab Eng,ecoli_model_system,False,True,explanation,,,,,,
23995679,E. coli,2013,Nature,ecoli_model_system,True,True,,NhaA from E. coli is the best understood model system for Na(+)/H(+) antiport,biological,model_system_establishment,"The best understood model system for Na(+)/H(+) antiport is NhaA from Escherichia coli, for which both electron microscopy and crystal structures are available",1.0,False
23932448,E. coli,2013,Bioorg Med Chem,ecoli_model_system,True,True,,used a permeable E. coli strain to study in vivo effects of FtsZ inhibitors,technical,membrane_permeability,"we developed a model system using a permeable Escherichia coli strain, envA1, together with an inducible FtsZ-yellow fluorescent protein construct to show by fluorescence microscopy that both chrysophaentin A and hemi-chrysophaentin disrupt Z-rings in live bacteria",1.0,False
23911612,E. coli,2013,Curr Opin Chem Biol,ecoli_model_system,False,True,explanation,,,,,,
23864122,E. coli,2014,J Math Biol,ecoli_model_system,False,True,explanation,,,,,,
23859013,E. coli,2013,Biochem Cell Biol,ecoli_model_system,False,True,explanation,,,,,,
23840466,E. coli,2013,PLoS One,ecoli_model_system,False,True,explanation,,,,,,
23834785,E. coli,2013,J Food Prot,ecoli_model_system,False,True,explanation,,,,,,
23827415,E. coli,2013,J Biotechnol,ecoli_model_system,True,True,,E. coli BL21(DE3) lacks a copper chaperone needed for copper ion insertion into CotA laccase,biological,metal_homeostasis,E. coli BL21(DE3) seems to lack such a copper chaperone which can be partially complemented by heterologous expression thereof,1.0,False
23794709,E. coli,2013,J Leukoc Biol,ecoli_model_system,False,True,explanation,,,,,,
23794523,E. coli,2013,Biotechnol Prog,ecoli_model_system,False,True,explanation,,,,,,
23774429,E. coli,2013,Antimicrob Agents Chemother,ecoli_model_system,False,True,explanation,,,,,,
23763905,E. coli,2013,Eur J Protistol,ecoli_model_system,True,True,,"E. coli is used because it can escape digestion and survive inside T. pyriformis, enabling endosymbiosis studies",biological,digestion_escape,"single bacteria leaving food vacuoles and escaping digestion, an important prerequisite for further experiments",1.0,False
23758679,E. coli,2013,BMC Microbiol,ecoli_model_system,True,True,,E. coli W is a non-pathogenic model sharing SslE secretion system with pathogenic strains,biological,virulence_factor_conservation,"Our work provides a non-pathogenic model system for the study of SslE secretion, and informs future research into the function of SslE during host colonization.",1.0,False
23749975,E. coli,2013,J Bacteriol,ecoli_model_system,True,True,,E. coli is the best-studied model system for chemotaxis,historical,model_system_precedence,Chemotaxis in Escherichia coli is the best-studied model system,1.0,False
23749975,E. coli,2013,J Bacteriol,ecoli_model_system,True,True,,many E. coli strains have been sequenced,technical,genomic_availability,a large number of E. coli strains have been sequenced,1.0,False
23747624,E. coli,2013,Meat Sci,ecoli_model_system,False,True,explanation,,,,,,
23701170,E. coli,2013,J Evol Biol,ecoli_model_system,False,True,explanation,,,,,,
23698008,E. coli,2013,Proc Biol Sci,ecoli_model_system,False,True,explanation,,,,,,
23688051,E. coli,2013,ACS Synth Biol,ecoli_model_system,True,True,,chosen for lack of intrinsic growth coordination,biological,growth_kinetics,which exhibit little or no intrinsic coordination of growth,1.0,False
23628288,E. coli,2013,Curr Opin Struct Biol,ecoli_model_system,True,True,,used as a model system to understand molecular mechanism of ABC importers,biological,molecular_mechanism,This review uses the maltose transporter of Escherichia coli as a model system to understand the molecular mechanism of ABC importers.,1.0,False
23590902,E. coli,2013,Channels (Austin),ecoli_model_system,False,True,explanation,,,,,,
23551504,E. coli,2013,Mol Microbiol,ecoli_model_system,False,True,explanation,,,,,,
23536199,E. coli,2013,World J Microbiol Biotechnol,ecoli_model_system,False,True,explanation,,,,,,
23512842,E. coli,2013,Chemistry,ecoli_model_system,False,True,explanation,,,,,,
23501253,E. coli,2013,Meat Sci,ecoli_model_system,False,True,explanation,,,,,,
23500459,E. coli,2013,Prog Lipid Res,ecoli_model_system,True,True,,E. coli was chosen because decades of prior research established it as a model system for bacterial lipid synthesis,historical,prior_research,"For decades, research in bacterial lipid synthesis was largely confined to the Escherichia coli model system",1.0,False
23497067,E. coli,2013,BMC Microbiol,ecoli_model_system,False,True,explanation,,,,,,
23481370,E. coli,2013,Biochim Biophys Acta,ecoli_model_system,False,True,explanation,,,,,,
23466561,E. coli,2013,Carbohydr Res,ecoli_model_system,False,True,explanation,,,,,,
23432591,E. coli,2013,Curr Med Chem,ecoli_model_system,True,True,,E. coli was used as a model system to study peptide inhibition of ATP synthase,technical,model_system,the effect of peptides on the inhibition of the Escherichia coli model system through their action on ATP synthase is presented,1.0,False
23422409,E. coli,2013,mBio,ecoli_model_system,True,True,,used as a classical model system for studying phage-host interactions,historical,model_system,our findings in the classical Escherichia coli-lambda model system,1.0,False
23421314,E. coli,2013,Langmuir,ecoli_model_system,True,True,,E. coli ZK1056 is a good model for pathogenic strains due to robust biofilm formation,biological,biofilm_formation,The laboratory strain E. coli ZK1056 provides an intriguing model system for pathogenic E. coli strains because it forms biofilms robustly on a wide range of surfaces.,1.0,False
23361004,E. coli,2013,Nat Commun,ecoli_model_system,False,True,explanation,,,,,,
23340842,E. coli,2013,Mol Syst Biol,ecoli_model_system,False,True,explanation,,,,,,
23326242,E. coli,2013,PLoS Genet,ecoli_model_system,False,True,explanation,,,,,,
23278337,E. coli,2013,FEMS Microbiol Lett,ecoli_model_system,False,True,explanation,,,,,,
23117838,E. coli,2012,J Vis Exp,ecoli_model_system,False,True,explanation,,,,,,
23098681,E. coli,2013,J Biosci Bioeng,ecoli_model_system,False,True,explanation,,,,,,
23029560,E. coli,2012,PLoS One,ecoli_model_system,False,True,explanation,,,,,,
23027754,E. coli,2012,Acta Crystallogr Sect F Struct Biol Cryst Commun,ecoli_model_system,True,True,,"E. coli has been widely used as a model for genetic, biochemical, and single-molecule studies of F-type ATP synthases",historical,prior_usage,"The bacterial ATP synthase (F(O)F(1)) of Escherichia coli has been the prominent model system for genetics, biochemical and more recently single-molecule studies on F-type ATP synthases.",1.0,False
23003919,E. coli,2013,J Periodontol,ecoli_model_system,False,True,explanation,,,,,,
22985085,E. coli,2013,Cell Microbiol,ecoli_model_system,False,True,explanation,,,,,,
22970759,E. coli,2012,Mol Microbiol,ecoli_model_system,True,True,,E. coli O9a is a model system for glycan biosynthesis and export via the ABC transporter pathway,biological,glycan_biosynthesis,The Escherichia coli serotype O9a O-antigen polysaccharide (O-PS) is a model for glycan biosynthesis and export by the ATP-binding cassette transporter-dependent pathway,1.0,False
22954223,E. coli,2012,Ann N Y Acad Sci,ecoli_model_system,True,True,,E. coli is used as a model system to study mechanisms of GCR formation,biological,mechanistic_study,We study amplification in Escherichia coli as a model system to understand mechanisms and circumstances of GCR formation,1.0,False
22940499,E. coli,2012,J Photochem Photobiol B,ecoli_model_system,True,True,,used as a model system to study PUVA-induced DNA damage and repair,biological,dna_repair,We have used Escherichia coli as model system in studying PUVA induced DNA damage and repair,1.0,False
22925633,E. coli,2013,Biochim Biophys Acta,ecoli_model_system,True,True,,E. coli was used to initiate studies of bacterial phospholipid metabolism,historical,pioneering_research,it was not until the early 1960s that Eugene Kennedy using Escherichia coli initiated studies of bacterial phospholipid metabolism,1.0,False
22925633,E. coli,2013,Biochim Biophys Acta,ecoli_model_system,True,True,,E. coli became a well-established model with available genetic tools and mutants for phospholipid research,technical,genetic_tool_availability,By the late 1990s conditional and null mutants were available along with clones of the genes for every step of phospholipid biosynthesis,1.0,False
22925633,E. coli,2013,Biochim Biophys Acta,ecoli_model_system,True,True,,E. coli allows systematic manipulation of phospholipid composition while maintaining viability,biological,metabolic_engineering,Strains of E. coli were developed in which phospholipid composition could be changed in a systematic manner while maintaining cell viability,1.0,False
22925633,E. coli,2013,Biochim Biophys Acta,ecoli_model_system,True,True,,E. coli serves as a broadly applicable model for phospholipid synthesis and function in other organisms,biological,model_generalizability,to study mechanisms underlying the synthesis and function of phospholipids that are widely applicable to other prokaryotic and eukaryotic systems,1.0,False
22924981,E. coli,2012,Mol Microbiol,ecoli_model_system,False,True,explanation,,,,,,
22921756,E. coli,2012,Trends Biotechnol,ecoli_model_system,True,True,,E. coli is widely used as a model system,historical,model_organism_use,Escherichia coli finds extensive use as a model system,1.0,False
22800658,E. coli,2012,Protein Expr Purif,ecoli_model_system,False,True,explanation,,,,,,
22775324,E. coli,2012,Biochemistry,ecoli_model_system,False,True,explanation,,,,,,
26588977,E. coli,2012,J Chem Theory Comput,ecoli_model_system,True,True,,used as host organism for the enzyme studied,biological,enzyme_source,"As a model system, we choose the hydride transfer reaction in Escherichia coli dihydrofolate reductase (ecDHFR)",1.0,False
22768278,E. coli,2012,PLoS One,ecoli_model_system,True,True,,MscS in E. coli is a well-established model for structural and functional studies of mechanosensitive channels,historical,model_system_precedent,"MscS of Escherichia coli has become an excellent model system for the structural, biophysical, and functional study of mechanosensitive ion channels",0.953,False
22728460,E. coli,2012,Toxicon,ecoli_model_system,True,True,,E. coli was used as a host for heterologous expression of the fusion protein,technical,heterologous_expression,The fusion product has been expressed in recombinant form in Escherichia coli cells,1.0,False
22720024,E. coli,2012,PLoS One,ecoli_model_system,True,True,,E. coli allows use of recB mutants as a model to study DSB resection mechanisms in bacteria,technical,model_system,"recB mutants used in this study, showing pronounced RecQ helicase and exonuclease I dependence, make up a suitable model system for studying mechanisms of DSB resection in bacteria.",1.0,False
22720024,E. coli,2012,PLoS One,ecoli_model_system,True,True,,"E. coli serves as a simpler, defined model for studying conserved RecQ helicase functions and human oncogenesis",biological,conserved_function,"these mutants might be useful for investigating functions of the conserved RecQ helicase family members, and congruently serve as a simpler, more defined model system for human oncogenesis.",1.0,False
